0.99867,0.99954,0.99993,1,1,1,0.99999,0.99998,0.99998,0.99997,0.99996,0.99995,0.99992,0.99989,0.99986
0.99824,0.99924,0.99981,0.99998,1,1,0.99999,0.99999,0.99998,0.99997,0.99996,0.99996,0.99994,0.99992,0.99989
0.99777,0.99891,0.99961,0.99993,1,1,1,0.99999,0.99999,0.99998,0.99998,0.99997,0.99995,0.99994,0.99991
0.99722,0.99857,0.99937,0.99982,0.99998,1,1,1,0.99999,0.99999,0.99998,0.99997,0.99996,0.99995,0.99993
0.99652,0.9982,0.99911,0.99966,0.99993,1,1,1,0.99999,0.99999,0.99998,0.99998,0.99997,0.99996,0.99995
0.99564,0.99777,0.99883,0.99947,0.99984,0.99998,1,1,1,0.99999,0.99999,0.99998,0.99998,0.99997,0.99995
0.99453,0.99724,0.99853,0.99925,0.9997,0.99993,0.99999,1,1,0.99999,0.99999,0.99999,0.99998,0.99997,0.99996
0.99315,0.99658,0.99819,0.99903,0.99954,0.99985,0.99997,1,1,1,0.99999,0.99999,0.99999,0.99998,0.99997
0.99145,0.99576,0.99777,0.99878,0.99937,0.99973,0.99993,0.99999,1,1,1,0.99999,0.99999,0.99998,0.99997
0.98937,0.99475,0.99727,0.99851,0.99918,0.9996,0.99985,0.99997,1,1,1,0.99999,0.99999,0.99998,0.99998
0.98683,0.99351,0.99666,0.99818,0.99898,0.99946,0.99976,0.99993,0.99999,1,1,1,0.99999,0.99999,0.99998
0.98366,0.99199,0.9959,0.99779,0.99875,0.9993,0.99965,0.99986,0.99996,1,1,1,0.99999,0.99999,0.99999
0.97298,0.99015,0.99499,0.99732,0.99849,0.99913,0.99953,0.99978,0.99992,0.99998,1,1,1,0.99999,0.99999
NaN,0.98792,0.99387,0.99675,0.99818,0.99894,0.9994,0.99969,0.99987,0.99996,0.99999,1,1,0.99999,0.99999
NaN,0.98524,0.99252,0.99606,0.99781,0.99873,0.99926,0.99959,0.9998,0.99992,0.99998,1,1,1,0.99999
