0.99999,1,1,1,1,1,0.99986,0.9993,0.99996,1,0.99999,1,1,1,1
0.99998,0.99999,1,1,1,1,1,0.99979,0.99989,0.99991,1,0.99999,0.99999,1,0.99999
0.99996,0.99998,0.99999,1,1,1,1,0.99999,0.99902,0.9998,0.99999,0.99998,1,0.99999,0.99999
0.99993,0.99997,0.99999,1,1,1,0.99999,0.99999,0.99998,0.99699,0.99983,0.99998,1,0.99998,0.99999
0.99988,0.99995,0.99998,0.99999,1,1,1,0.99999,0.99996,0.99989,0.85417,0.99994,0.99999,1,0.99999
0.99982,0.99992,0.99996,0.99998,1,1,1,0.99999,0.99998,0.99997,0.99984,0.99897,0.99999,0.99996,0.99999
0.99973,0.99988,0.99994,0.99997,0.99999,1,1,1,1,0.99999,0.99999,0.99995,0.99993,0.99999,0.99999
0.9996,0.99982,0.99991,0.99996,0.99998,0.99999,1,1,1,0.99999,1,0.99985,0.99988,0.99977,0.99997
0.99943,0.99974,0.99988,0.99994,0.99997,0.99999,1,1,1,1,1,0.99999,0.99989,0.9469,0.99994
0.99919,0.99964,0.99983,0.99991,0.99996,0.99998,0.99999,1,1,1,1,1,0.99999,0.99992,0.99899
0.99887,0.99949,0.99976,0.99988,0.99994,0.99997,0.99999,1,1,1,1,0.99998,0.99998,0.99993,0.99977
0.99826,0.99931,0.99968,0.99984,0.99991,0.99996,0.99998,0.99999,1,1,1,1,1,0.99997,0.99992
0.95044,0.99905,0.99956,0.99978,0.99989,0.99994,0.99997,0.99999,1,1,1,1,1,0.99999,0.99998
NaN,0.99873,0.99941,0.99971,0.99985,0.99992,0.99996,0.99998,0.99999,1,1,1,1,0.99999,0.99999
NaN,0.99833,0.99922,0.99962,0.9998,0.99989,0.99994,0.99997,0.99999,1,1,1,1,1,0.99999
